name,description,image_url,link_to_gpt
Caffeinated Church Virtual Assistant,A church communications and administration AI learning tool offering insights and resources….,https://files.oaiusercontent.com/file-Z7baHiKWC9CrGuXsDPvZPk7q?se=2123-10-21T21%3A54%3A49Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DCaffChurchC.png&sig=XlMwCDfO%2BSlfo2BxAtScqDl95d7bm46em4Sdj5Ge1ik%3D,https://chat.openai.com/g/g-WyTpseJLS
Blog Posts From Topics,"Expert in crafting detailed, professional blog posts GPT Store URL https://chat.openai.com/g/g-wyToPBwx2 Welcome…",https://files.oaiusercontent.com/file-IyvNWmXtOhrqWVtWkNaltC2i?se=2123-10-17T23%3A14%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd78db152-85a6-48b3-90d1-0035ee220782.png&sig=5FPwYnUm1CKkOaI1GTE8JXTZ8iZkeQg/BZb5NFdjqqE%3D,https://chat.openai.com/g/g-wyToPBwx2
Inventor’s Blueprint,"Assists inventors in idea generation, patent research and prototype development strategies. GPT…",https://files.oaiusercontent.com/file-2c9NpXRytWNe5FR4M4Vi6K7M?se=2123-11-06T14%3A52%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dd05e7b44-077e-4f40-a1f0-d46ad0178427.png&sig=WzdbFaHJKa8GfMwcUPbLsNm%2BxUTX/cyI40Gylf8sED8%3D,https://chat.openai.com/g/g-WyQjFOMW5
Dream House Generator,Tell the AI about yourself and it will design your dream house….,https://pub-57126c955b3a48758c46f64859b40c2b.r2.dev/gpts-store-img/gpts-store-icon.png,https://chat.openai.com/g/g-wYSjFJfw4
Comic Crafter,"Creates original comics with plots and dialogues , with a touch of…",https://files.oaiusercontent.com/file-5wkNFxNCMmh4DXZJ3bm0ig18?se=2123-10-18T20%3A37%3A06Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dcomiccrafterdp.png&sig=xb6hX8Dfy6J/DQtOWS31%2BxU%2BpOcuiGwBky66fbN3tLA%3D,https://chat.openai.com/g/g-WYP9mpOvH
Growth Hacker,"Employs creative marketing tactics for business growth, with a focus on customer…",https://files.oaiusercontent.com/file-xJTKEW4YmYo5wwDqmpIM1SH2?se=2123-10-18T06%3A44%3A13Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Ddc6788ea-2aba-4d82-af65-b5cdf7448215.png&sig=z/cFHlY7ZWnMG7cHZEcYLL2uEuDY8rQx4nt9uJLEy%2BM%3D,https://chat.openai.com/g/g-WyG6dWotj
Music Maestro,Music theory guide from basics to advanced. GPT Store URL https://chat.openai.com/g/g-wxZTVRtMO Welcome…,https://files.oaiusercontent.com/file-3mUglhZ9ZRmLfah0aRb0xvuH?se=2123-10-18T10%3A09%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D360dedde-29ef-4c81-8760-5cc091871b40.png&sig=O2kfpOrfWVRdGreRU1vT%2BsenyBCE%2BiC5kPHA4Dhkhhk%3D,https://chat.openai.com/g/g-wxZTVRtMO
Content Analyzer,"Provides direct SEO & Helpful Content feedback, then offers in-depth explanations and…",https://files.oaiusercontent.com/file-MAyKlQR9Nmiqi57glDQep0Of?se=2123-10-21T01%3A39%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db54e222c-f512-465d-b256-1c1d0545ff73.png&sig=PGnOaSTy8vLoCXGVmr7RE1JbqCzPGbWVoAnjKyaxfWY%3D,https://chat.openai.com/g/g-WxYvMYKm2
Tech Companion,"A helpful guide for smartphone users, providing easy step-by-step solutions. GPT Store…",https://files.oaiusercontent.com/file-onBj7WonkoteqIHFWbInjg7B?se=2123-10-18T16%3A47%3A25Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D57fcc091-41e6-4817-b1b9-9cbd256d8f9d.png&sig=dnBG2RbPC3JkMHLUva8iH0nIYBevnUxVv8NCgfBUkA8%3D,https://chat.openai.com/g/g-wxQqRtTKP
ChatYouTube,Copy Paste any YouTube video link | Chat with any YouTube video!…,https://files.oaiusercontent.com/file-ScKMCdSpPgqlmsdjjOPqYwMO?se=2123-10-19T16%3A16%3A31Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DChatYouTube%2520Cropped.png&sig=fk%2BF7gZ2NoBqD3L47K5UgoevITwmYXRPtshfJ%2BpYAhU%3D,https://chat.openai.com/g/g-wXOjYCTI9
IBO Success Maker with Lead Tracker,"Expert in ACN IBO guidance and lead tracking, adhering to ACN policies….",https://files.oaiusercontent.com/file-tWZLGdh5qFu4ww0SKyCP1VFG?se=2123-10-23T02%3A43%3A03Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1439cd06-f5b6-4b57-960b-c4090ee5db1e.webp&sig=m92aomqVvQx9uG4DPFe/m4/7sLRKGrej7Pjhk7JUrwY%3D,https://chat.openai.com/g/g-WXKDViZEk
Advisory Board,Official Version 1.2: Meet the ADVISORY BOARD your personalized ROOM OF EXPERTS…,https://files.oaiusercontent.com/file-s803azSGUGR3oi6yMR2RT3eB?se=2123-11-03T22%3A46%3A08Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dda5642b8-9255-46bc-b35f-4e1e90a7ddfc.png&sig=ISxuuPOF%2BM6fz4UZAiT9StUNNOoDkTBZ/yND6diuf58%3D,https://chat.openai.com/g/g-WX9h4f6Lj
Strategic Insights Analyst,"Expert in strategy analysis, market insights, and research reports GPT Store URL…",https://files.oaiusercontent.com/file-oCYlE3sK3YYh7ZjE7YcnTyHh?se=2123-11-04T06%3A13%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D19596d52-64ac-4616-ace9-b8addc8e1392.png&sig=w3pvPTuVi1GeLYbgxawhikL1o/0Byc1qc5nHDGi9Nng%3D,https://chat.openai.com/g/g-WX4Q7oXJQ
Search GPTs,Search for Custom GPTs GPT Store URL https://chat.openai.com/g/g-wWqO4aqTr Welcome Message Prompt Starters…,https://files.oaiusercontent.com/file-NZlnya7MU8ubfebEL3SvdJn0?se=2123-10-29T07%3A48%3A16Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D2.png&sig=UUGSjfvnyJDS1Jjwlo4txcSohxmCZPovz1/R/d/RlPw%3D,https://chat.openai.com/g/g-wWqO4aqTr
Crypto Market Maven,Advanced crypto analysis with real-time data and trend insights GPT Store URL…,https://files.oaiusercontent.com/file-bu87LyxEkjtJJ70ZEpjDQz20?se=2123-10-18T21%3A44%3A39Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Da1fa2b56-507e-412b-9e5c-77a0c27c3ed6.png&sig=xkAEEemjA1nSN9TcDgAczufAP6THSm%2BpdQ9Gds5ExVQ%3D,https://chat.openai.com/g/g-WWJ6RZ5Ea
Boris the Historian and Writer,Engaging political author and historian with an anti-imperialist perspective. GPT Store URL…,https://files.oaiusercontent.com/file-viy4zRhAQGwwU6PWp4ybGuVw?se=2123-10-19T04%3A07%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D0_0%2520%25281%2529.webp&sig=3E69kVWFxZTQmKl8NqGvdQ8OHWXwHrCmKoaUaXkLNWQ%3D,https://chat.openai.com/g/g-wwEy1reil
Pentest Advisor,A creative guide for suggesting penetration testing attacks against known vulnerabilities. GPT…,https://files.oaiusercontent.com/file-bIqF4kqfKaCnTkVUJDcsEAad?se=2123-10-19T12%3A53%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D400d57a7-dea5-4e79-9ef5-c68a2782ad51.png&sig=mC9Dl1cGpVlucfh/mujkY%2BEIQ0Gu6/gJWnDR9lRuB9A%3D,https://chat.openai.com/g/g-wvjXSKRGR
HealthMate,"Assists in recognizing minor health conditions that are nonetheless bothersome. Initially, we…",https://files.oaiusercontent.com/file-DB2AtVq89uJSnXPe8Y7odwci?se=2123-10-18T01%3A31%3A23Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4bda1731-7a27-44d0-869c-0907a4e96741.png&sig=NtdQlpzFAnURkq0c5SLMqPI6Gb1qj92gnKiPyutFegA%3D,https://chat.openai.com/g/g-wvI0nmCoH
CASCO Creativity Mentor Marketer,"Expert in CASCO systems, copywriting, and video marketing GPT Store URL https://chat.openai.com/g/g-wVlbAgo4R…",https://files.oaiusercontent.com/file-XVd37HoCKJOxAEOUex5Fl18o?se=2123-11-18T03%3A34%3A17Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dae3b76b8-87ad-4730-8c33-e9e4dbc3ab58.png&sig=HFKv0083bDTjzy%2BGIaO4t/MUH2GpJm56HPK5k6ed2g8%3D,https://chat.openai.com/g/g-wVlbAgo4R
House of Bricks Business Advisor GPT,Your go-to expert for business strategies and marketing insights GPT Store URL…,https://files.oaiusercontent.com/file-eX4kgNPk0yXeFDD2LqkcufnL?se=2123-11-15T18%3A30%3A56Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D23cc853e-2633-4fc4-9a95-4cc7b3bb4f39.png&sig=PsPt/42Cgyup7owVY2cabl1bO%2BlCdIaggdKt1OByprA%3D,https://chat.openai.com/g/g-WvhlcBocA
Content Marketing GPT,"Unlock the latest in content marketing with me, your AI mentor! I’m…",https://files.oaiusercontent.com/file-wd0kAZezOkea9K5KgrMHKO7r?se=2123-10-21T12%3A12%3A08Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Drobot-desk%25202.png&sig=jzU18M1KjtFXBmZkmv0fQWOwjxti9tmkndq%2Bm37e/%2Bk%3D,https://chat.openai.com/g/g-WvAf4QOY1
ChefMate,"Your interactive culinary guide, tailoring recipes to your taste and skill level….",https://files.oaiusercontent.com/file-2LPolpBQ9V3cPuU7wrmlqF0T?se=2123-10-27T13%3A44%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3e2092f9-aa06-4878-b397-5befacc60bbd.png&sig=Ok1Z2gZHX9AqUQ1g4LBqF2Pxrs03SN6BbiytXvufdSo%3D,https://chat.openai.com/g/g-wuWu5cXDW
SelfHealthCare,Quantum resonance magnetic analyzer indicator analysis with nutrient recommendations GPT Store URL…,https://files.oaiusercontent.com/file-CsmyKi0xYwL3zhDfnWy224dz?se=2123-11-21T05%3A50%3A15Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3DGreen%2520Black%2520Minimalist%2520Health%2520Care%2520Logo%2520%25282%2529.png&sig=47kbR9e3/a/vAgrvf6784aTcNfxFa3LBG3PHGJ50CJI%3D,https://chat.openai.com/g/g-wUYtNJZwH
Fitness Maestro,"Friendly coach for fitness & nutrition, with illustrative images. GPT Store URL…",https://files.oaiusercontent.com/file-2xlgGkVq7jrRQjjEXFzA44zv?se=2123-10-18T14%3A57%3A29Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D9257f467-0b91-4336-a15a-d4733f91488a.png&sig=fZjxDUk4S6T/I1TJksJ4PcL9ZpnWDHlWfyGeDJ7k%2BPw%3D,https://chat.openai.com/g/g-WuOEuJAfX
Devil’s Advocate,"Challenges viewpoints as a ‘Devil’s Advocate’, also aids as an ‘Angel’ when…",https://files.oaiusercontent.com/file-vpB5565ZahUpFpuES05Gh7HS?se=2123-10-17T18%3A26%3A01Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D9e4c7a75-4710-42de-8be5-2190436ba6a3.png&sig=Cp/kl/9Yq0ERmBKwmrdHKzej8Fh1oKn8NuqdsebSzZY%3D,https://chat.openai.com/g/g-WUIvHwZP2
Hackathon Victory and Grade Architect,Strategist and grader for hackathon excellence GPT Store URL https://chat.openai.com/g/g-wU17PKckO Welcome Message…,https://files.oaiusercontent.com/file-38QMKAk2ufIRSjkz3EFdE37R?se=2123-10-17T09%3A24%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D4bac0f04-2e8f-4787-a6c4-9d9f873f4bc2.png&sig=BKgZ6xuN4gwsmZbCXsIq1d%2B2Zr6JPR/fa0vrT4ChKN0%3D,https://chat.openai.com/g/g-wU17PKckO
The Indian Chicken Cafe AI Content Helper,Generates diverse content for The Indian Chicken Cafe. GPT Store URL https://chat.openai.com/g/g-WUAOucJER…,https://files.oaiusercontent.com/file-I8NpguNvUoBsrkX1BJY2o4FT?se=2123-11-01T13%3A38%3A39Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D6d7de921-4e9b-4dbd-98b9-c61f821699c8.png&sig=1MCtEcaxJYk8pZxQZxJOzf%2BOT29Qndc4bAbS6C39do8%3D,https://chat.openai.com/g/g-WUAOucJER
HighEQ,Highly Emotionally Intelligent AI to Help You Process Your Emotions (beats ChatGPT)…,https://files.oaiusercontent.com/file-j1A94gSyjpC30txJFYWFCSh5?se=2123-11-02T21%3A20%3A16Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3DUntitled.png&sig=qPmTT7L5kelnUmVw/ki/uL9ePocIQdgpN%2BoqTniSm3g%3D,https://chat.openai.com/g/g-WtRQF0YwS
Client Service Pro (Chat Msgs),"Professional, friendly Slack communicator for digital marketing client interactions. GPT Store URL…",https://files.oaiusercontent.com/file-HlsHNhYWQdUTusXohKuCQEXX?se=2123-11-18T09%3A41%3A28Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Db150bd74-0a13-4ec9-af1f-ef9df580b8af.png&sig=i8R10LeSPT2IInTi/cKZyL3cO2Acg8ajSp1nIl46o1k%3D,https://chat.openai.com/g/g-wtMZrxHMv
Chat Pharma,"Mon Pharmacien IA, disponible 24h/24, 7j/7. GPT Store URL https://chat.openai.com/g/g-wt6AXmi0x Welcome Message…",https://files.oaiusercontent.com/file-GkFHziqmzRDevZ3256qsSa0G?se=2123-10-18T18%3A54%3A34Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D3935cb31-89e9-4cd1-86a7-60bd1413e357.png&sig=Cc7UKy1so6knc4fAtsFqchR1lQwzq2i1dZFB%2BAizH8w%3D,https://chat.openai.com/g/g-wt6AXmi0x
PineScript-Code Only,"Script analyst for strategy creation. GPT Store URL https://chat.openai.com/g/g-WT8Js7vLN Welcome Message 안녕하세요,…",https://files.oaiusercontent.com/file-i0IbfRAterpi4G5jFuEyS10b?se=2123-10-17T19%3A17%3A55Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D%25E1%2584%2591%25E1%2585%25A1%25E1%2584%258B%25E1%2585%25B5%25E1%2586%25AB.jpeg&sig=CRACE9pC8fxaDjbpCI0xEjQkXNb5HVOCpFJQXaxDlCk%3D,https://chat.openai.com/g/g-WT8Js7vLN
Professional Coach,Have a one-on-one session with a professional coach who will create a…,https://files.oaiusercontent.com/file-Ll1YMCo5oj9zeDWKvu9zDXEF?se=2123-10-22T17%3A12%3A44Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db4191915-8b3f-40d2-8253-c591f49af655.png&sig=eDbJGXWCk28IfK4FY/KlEfbMTCmnUynCmBAZyrC6Tkw%3D,https://chat.openai.com/g/g-Wt54b0nJq
PWS | Course Architect,"Action Mapping-focused instructional design assistant. GPT Store URL https://chat.openai.com/g/g-wSvKDUNSd Welcome Message Hi,…",https://files.oaiusercontent.com/file-yS3jEZhOn6CBdLRtR5QG1RAn?se=2123-10-17T21%3A32%3A14Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Df6cf4a70-1aa9-4e33-bc89-53a6aa756e6c.png&sig=ELKuJAstQR37XKn8HpX8/Ekb5fP8gfPeL2EHWhsSPMc%3D,https://chat.openai.com/g/g-wSvKDUNSd
Story Guide,"Narrator for ‘Story Games’, guiding through varied interactive stories. GPT Store URL…",https://files.oaiusercontent.com/file-omv8jiD2WB3zLrxJNm7GYj3h?se=2123-11-01T21%3A06%3A01Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D73f54577-d8a0-4e51-a178-9f376a107b21.png&sig=vjK6zAWm3JhoqIQBfqfXkBPuGUsJD5VGszfBVFqRCE4%3D,https://chat.openai.com/g/g-wSWwSBtm5
HumSup.AI – Best Party & Sex tourism Advisor,Sex Ed Expert & Casual Thai Tourism Guide for Men GPT Store…,https://files.oaiusercontent.com/file-sZ8xl2Om3ApRUp6IOF8f1byy?se=2123-10-30T13%3A41%3A59Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D913826b3-2fd6-4cb6-a3a6-4c86b730ac8b.png&sig=TKAmSN7pde4iIBCEU6R5iYE7jar8cgvgWb%2BvIg%2BWpik%3D,https://chat.openai.com/g/g-wsw8mjNcv
Ad Gold Rose,"Luxury-focused ad copywriter for exclusive products, emphasizing elegance and uniqueness. GPT Store…",https://files.oaiusercontent.com/file-9y8o9foaN6XjD0tAKnXYLtDp?se=2123-11-12T17%3A48%3A35Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D29aa0458-a462-407c-8e96-5dd093e5e7f2.png&sig=wuXo3EQNsD3Zf1PVEmGKLsYs%2BuVW6heEd4tlU6xO%2B6Y%3D,https://chat.openai.com/g/g-wsKrQeLrW
Lingua Bridge,Professional Chinese to English translator with native-level English proficiency. GPT Store URL…,https://files.oaiusercontent.com/file-En3d7tOWZJv2UpM9vueq6I1B?se=2123-10-23T06%3A45%3A30Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db21345dd-98ae-4d6f-a0ee-c5b282aa51af.png&sig=KHoLiLJuR2oTPBuuaJ4D8kx5gUrihPUc7ZsNXDd3Vss%3D,https://chat.openai.com/g/g-WsG2AXE9s
Insight Spark,Direct GPT creation guide with simplified steps GPT Store URL https://chat.openai.com/g/g-WsCqTfk3u Welcome…,https://files.oaiusercontent.com/file-eppeAsbWrOC7L5ea2D9ltyi6?se=2123-11-02T01%3A52%3A02Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D623624a3-157f-431e-b6f9-dde4b83c0650.png&sig=eOVvSRyl%2B95%2BgdXtblG4aTd6agercmahJOaxAyAMmVk%3D,https://chat.openai.com/g/g-WsCqTfk3u
Critical Thinker,"Cultivating clarity and depth, a ‘Critical Thinker’ meticulously deconstructs and analyzes topics,…",https://files.oaiusercontent.com/file-0apOK2MKIgNPFEclQ017x3G7?se=2123-10-17T16%3A11%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D81d3b619-db47-426c-b779-b3f82a8da2da.png&sig=NB2Hp1XRHUIgX0VdWpXZIuimkVKXc5tPXlnD0rfkfE0%3D,https://chat.openai.com/g/g-WsaNe7txX
VC: Lines and Curves Specialist – Testing Phase,Covers Ch.5 from course notes on visual computing. GPT Store URL https://chat.openai.com/g/g-Ws9MIFAHa…,https://files.oaiusercontent.com/file-fcuMrR5b7xizmp00Ir3NaycE?se=2123-11-15T15%3A19%3A24Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3D77e94685-a514-47d0-8de4-a2815a5a1db1.png&sig=BGc69LSLy7yD8jkMyZ6PiYTL1yWd0UYCdU/KgxZcDcU%3D,https://chat.openai.com/g/g-Ws9MIFAHa
SEO Word Master,"Expert in writing and SEO, offering tailored advice for engaging, optimized content….",https://files.oaiusercontent.com/file-s5fEt4pu0W6qqldmTesfgcpX?se=2123-10-18T09%3A26%3A42Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D79f8bcc3-2181-4a11-b1b4-a5fa3986fc84.png&sig=PPYzuugbqK/DcmvFR2aCpx5D2lAMA0AQxh3Psu7Uix8%3D,https://chat.openai.com/g/g-wS7RzJfhG
Translator IPM,Translates manuscripts with autonomy for optimal word choice GPT Store URL https://chat.openai.com/g/g-wry46kAqp…,https://files.oaiusercontent.com/file-jq0BcCV1pSMf2uZtrx4qOeUS?se=2123-11-08T08%3A07%3A01Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D905ed8f9-cf33-44b5-a7cf-23397b658c76.png&sig=v9peKB5W5NrW5CQwxRKgD/z%2BWPi8HpDfIeEH28j4Bwg%3D,https://chat.openai.com/g/g-wry46kAqp
Cogent Companion,Your go-to guide for navigating Cogent GPT Store URL https://chat.openai.com/g/g-WRXsIZnbD Welcome Message…,https://files.oaiusercontent.com/file-o0EzA6ClaNitD9O6T7gYLWog?se=2123-11-05T10%3A34%3A07Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dc3084b50-0773-455f-8c57-6415a93d1e75.png&sig=%2BUR9CLQvYaTmkJUWhuNq1CBamwQFnS3fSCBDtvlti2E%3D,https://chat.openai.com/g/g-WRXsIZnbD
The Artist,Artistic image generator with a blend of political savvy and subtle humor….,https://files.oaiusercontent.com/file-pHFk6426RqjJ6L4fUbjuT15f?se=2123-10-27T18%3A39%3A50Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dbe320a13-eb94-416c-bdac-c692f0f4580f.png&sig=s1Ro2uOxPbQl5rjuWHDhXNB6a%2B1Q2h/SeFgbO/XNMxY%3D,https://chat.openai.com/g/g-Wrr4HszPd
Humor Name,I give hilariously witty nicknames. GPT Store URL https://chat.openai.com/g/g-WRJgqSeQV Welcome Message Hey…,https://files.oaiusercontent.com/file-biXmb0DrAAB26WNXYVhOTrKO?se=2123-11-09T14%3A40%3A18Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D06687_white_bearcartooncircle_logocutestyle_of_disney_7863cc4c-3317-40f4-90e5-965265dfe5c4.png&sig=2oB5wNfhhUTon/DhkjcAIggESdYPq2TUf6FU9VHe/EA%3D,https://chat.openai.com/g/g-WRJgqSeQV
Journey Guide,"Comprehensive, referential travel planner with detailed suggestions. GPT Store URL https://chat.openai.com/g/g-wRB1wSa7d Welcome…",https://files.oaiusercontent.com/file-MYoRHcW4A2L6JLNYJkYYQzJz?se=2123-10-28T16%3A16%3A37Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db7d03d15-2a44-47bc-a51d-9e4e3add1569.png&sig=7LXni6TFrEn3bOqN43xbS5jMYN10Ii0vbas9ICl55bc%3D,https://chat.openai.com/g/g-wRB1wSa7d
English Subject Expert,Writes Content for the blog https://www.examples.com – English Subject Specialist GPT Store…,https://files.oaiusercontent.com/file-S1YHbken3PJBGVNhpmjGBeaT?se=2123-10-20T03%3A40%3A38Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D1.webp&sig=lgqL4TO1weyHIvyiM4tGjVNH1sfbffHJRStoaWomPNY%3D,https://chat.openai.com/g/g-WRfgrcFQ7
Pinset Campaigns for Business Professionals,Marketing assistant for engaging Pinterest campaigns. GPT Store URL https://chat.openai.com/g/g-WqY0rmWMu Welcome Message…,https://files.oaiusercontent.com/file-tWFGDLbVufWzwYAurZoLs7Ny?se=2123-10-20T23%3A17%3A58Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D869f5e26-1719-452b-a7ee-5170f5f4331e.png&sig=DAvalnzIDAlUv266WQiNNROCjbkqvOZvqr6/j2BSoEk%3D,https://chat.openai.com/g/g-WqY0rmWMu
Marketing and Real Estate Guru,Real estate marketing expert with a creative and strategic approach. GPT Store…,https://files.oaiusercontent.com/file-QJtLBSAnQfDjuRpECrhuyolw?se=2123-11-17T22%3A02%3A46Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D1209600%2C%20immutable&rscd=attachment%3B%20filename%3Dd7224a6d-cc88-4988-937d-7410927ecbc0.png&sig=8Wd9rShSu3Y%2BEnRdDcMwEYzGNoDV72nVagUo5YIFhQ4%3D,https://chat.openai.com/g/g-WqYUMLhtl
Visionary Founder,"Inquisitive cofounder, blending info and creative ideas. GPT Store URL https://chat.openai.com/g/g-Wr03cAK50 Welcome…",https://files.oaiusercontent.com/file-F8jbz3yliUmbIdsRDw9nDFoo?se=2123-11-06T02%3A58%3A29Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3D294f5bdb-5a9b-46f3-8ebe-623659ddb796.png&sig=W3n7SOn2keudw5VuOmc3a4BE887vDJmZ40h5a7OAIRY%3D,https://chat.openai.com/g/g-Wr03cAK50
FREE VisualMuse Featured Image Creator,"I create 4 bold 16:9 photographic images per request, plus 4 new…",https://files.oaiusercontent.com/file-dWkh83e6vSxC3KCeIsQWwvNn?se=2123-10-20T17%3A19%3A21Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Db8701e4c-2573-40f2-b999-49ed80919040.png&sig=ZL7DCdx%2BJHnE0QF%2BlOF/C81FEoGTqfQqkLM6DxVpBT8%3D,https://chat.openai.com/g/g-WQX61e3Qn
Beanprint Product Detail Checker,Formal UK English analysis and rewriting of Amazon product descriptions. GPT Store…,https://files.oaiusercontent.com/file-8KzEdT2mnGqRQ9sUZOngalb9?se=2123-10-22T14%3A59%3A51Z&sp=r&sv=2021-08-06&sr=b&rscc=max-age%3D31536000%2C%20immutable&rscd=attachment%3B%20filename%3Dffb02616-eaad-4b3b-9b84-ecf92ead3391.png&sig=AgkRwOCCmLvdMY/NVRiMGpSybNfjyqOsa/gRe/IRM7I%3D,https://chat.openai.com/g/g-WQW4jpQtx
